OBJECTID,Type,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Symbol,Label,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"1399",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1399,"4040.04838565467"
"1400",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1400,"1991.256368688739"
"1401","fault, thrust",N,"5",certain,certain,02.08.01,,DAS1,Field,CAF1401,"534.7707617292642"
"1402",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1402,"147.7595071763055"
"1403",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1403,"819.0804591237363"
"1404",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1404,"1520.961480670019"
"1405",fault,N,"10",certain,certain,02.01.03,Bartlett Springs fault,DAS1,Lidar,CAF1405,"536.3839721531159"
"1406",fault,N,"25",questionable,questionable,02.01.03,,DAS1,Aerial Photo,CAF1406,"426.1254248346999"
"1407",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1407,"2479.050172610228"
"1408",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1408,"4003.073676873419"
"1409",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo/Field,CAF1409,"698.6496189338131"
"1410",fault,N,"10",certain,certain,02.01.03,,DAS1,Field,CAF1410,"1393.49273301272"
"1411",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1411,"2088.664498706034"
"1412",contact,Y,"5",certain,certain,01.01.07,,DAS1,,CAF1412,"697.9127898632421"
"1413",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1413,"62.03882825312894"
"1414",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1414,"258.2094027807524"
"1415",fault,N,"5",certain,certain,02.06.01,Bartlett Springs fault,DAS1,Aerial Photo,CAF1415,"1424.167307907082"
"1416",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1416,"100.1454004645222"
"1417",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1417,"158.4894949145927"
"1418",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1418,"582.1784715987635"
"1419",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1419,"311.8702639677202"
"1420",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1420,"842.2985240625803"
"1421",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1421,"133.4144884004669"
"1422",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1422,"2666.944663370773"
"1423",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1423,"3866.164034291151"
"1424",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1424,"29.84121069179375"
"1425","fault, thrust",N,"5",certain,certain,02.08.01,,DAS1,Field,CAF1425,"177.64561236699"
"1426",fault,N,"10",questionable,questionable,02.01.03,,DAS1,,CAF1426,"924.3933633093388"
"1427","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Aerial Photo,CAF1427,"408.4959686577374"
"1428",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1428,"395.1918808278219"
"1429",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1429,"1375.961709189128"
"1430",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1430,"1215.700779904803"
"1431","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Field,CAF1431,"1111.78493122222"
"1432",fault,N,"5",certain,certain,02.06.01,,DAS1,Aerial Photo,CAF1432,"588.8166644523727"
"1433",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1433,"81.4701479326018"
"1434",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1434,"497.0107754512625"
"1435",fault,N,"5",certain,certain,02.06.01,Bartlett Springs fault,DAS1,Aerial Photo,CAF1435,"2273.734524470034"
"1436",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1436,"285.1789617140798"
"1437",contact,N,"10",certain,certain,01.01.01,,DAS1,Field,CAF1437,"46.3535067766995"
"1438",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1438,"166.5668290172579"
"1439",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1439,"25.64544352505354"
"1440",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1440,"67.540971442931"
"1441",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1441,"1409.689039141855"
"1442",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1442,"225.9120721218194"
"1443",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1443,"1004.48740914215"
"1444",fault,N,"5",certain,certain,02.01.01,Knoxville fault,DAS1,Field,CAF1444,"6454.150204121041"
"1445",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1445,"1568.80786762926"
"1446",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1446,"106.312507378484"
"1447",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1447,"75.90597742482829"
"1448",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1448,"1264.822546374332"
"1449",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1449,"658.568149249283"
"1450",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1450,"55.34936367900143"
"1451",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1451,"1472.75055635176"
"1452","fault, thrust",N,"5",certain,certain,02.08.01,,DAS1,Field,CAF1452,"1167.59349114527"
"1453",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1453,"1211.703288229228"
"1454",fault,N,"5",certain,certain,02.01.03,,DAS1,Field,CAF1454,"413.7914943910939"
"1455",contact,N,"10",certain,certain,01.01.01,,DAS1,Field,CAF1455,"42.57385433654748"
"1456",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1456,"201.1261383470481"
"1457","fault, normal",Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1457,"125.0898892116758"
"1458",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1458,"54.10904790220019"
"1459",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1459,"252.1248912196304"
"1460",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1460,"228.11917824252"
"1461",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1461,"57.17030432765894"
"1462",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1462,"1940.217521893424"
"1463",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1463,"217.2898508296489"
"1464",fault,Y,"5",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1464,"317.191369134555"
"1465",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1465,"382.6520402486578"
"1466",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1466,"1464.912282236038"
"1467",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1467,"267.636105543662"
"1468",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1468,"152.7709857176958"
"1469",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1469,"1341.39363149744"
"1470",fault,N,"10",certain,certain,02.06.01,Bartlett Springs fault,DAS1,Aerial Photo,CAF1470,"2245.281681600588"
"1471",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1471,"770.6685855796442"
"1472",fault,N,"10",certain,certain,02.01.03,Bartlett Springs fault,DAS1,Lidar,CAF1472,"292.7348179831362"
"1473",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1473,"792.9250931357792"
"1474",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1474,"58.02598241461347"
"1475",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1475,"330.5593381410216"
"1476","fault, normal",Y,"5",certain,certain,02.02.07,,DAS1,Field,CAF1476,"755.2727755814672"
"1477",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1477,"930.3626649009705"
"1478","fault, normal",N,"5",certain,certain,02.02.01,,DAS1,Field,CAF1478,"257.7813438118051"
"1479",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1479,"493.5051411389417"
"1480",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1480,"566.2987849925421"
"1481","fault, normal",N,"10",certain,certain,02.02.03,,DAS1,Field,CAF1481,"330.0299566833597"
"1482",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1482,"435.7982153887183"
"1483",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1483,"599.984679772724"
"1484",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1484,"177.3014832747353"
"1485",contact,N,"10",certain,certain,01.01.01,,DAS1,Field,CAF1485,"29.5617337934297"
"1486",fault,Y,"25",questionable,questionable,02.01.07,,DAS1,Aerial Photo,CAF1486,"105.2483728639735"
"1487",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1487,"295.8265711252848"
"1488","fault, normal",N,"10",certain,certain,02.02.01,,DAS1,Field,CAF1488,"56.98876739672102"
"1489",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1489,"124.9018146790162"
"1490",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1490,"1929.821006602043"
"1491",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1491,"434.312787567787"
"1492",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1492,"845.5059050478171"
"1493",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1493,"925.4382614141711"
"1494",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1494,"47.25307221207691"
"1495","fault, normal",N,"10",certain,certain,02.02.01,,DAS1,Field,CAF1495,"730.316109353445"
"1496",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1496,"1106.712852386303"
"1497",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1497,"807.8782217412734"
"1498",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1498,"75.73437400602154"
"1499",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1499,"3085.509045821448"
"1500",fault,N,"10",certain,certain,02.01.04,,DAS1,Field,CAF1500,"464.597897941257"
"1501",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1501,"569.711479668296"
"1502",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1502,"1842.130632970965"
"1503",fault,Y,"5",certain,certain,02.01.07,,DAS1,Field,CAF1503,"522.8882992078978"
"1504",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1504,"263.2519447448141"
"1505",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1505,"302.1875040758874"
"1506",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1506,"205.3587806324028"
"1507",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1508,"1986.610201695658"
"1508",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1509,"212.2149675747064"
"1509",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1510,"240.5147238237718"
"1510",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1511,"205.1607787227526"
"1511",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1512,"5.587207038410911"
"1512",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1513,"5.32294379607117"
"1513",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1514,"73.08844235738559"
"1514",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1515,"378.6429947830973"
"1515",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1516,"371.6316052292027"
"1516",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1517,"22.57434674433675"
"1517",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1518,"209.8802502305467"
"1518",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1519,"110.1782244217644"
"1519",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1520,"322.3442447357789"
"1520",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1521,"82.82084519144375"
"1521",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1522,"46.63574276416796"
"1522",fault,N,"5",certain,certain,02.06.01,Davis Creek fault,DAS1,Aerial Photo,CAF1523,"1482.340249491602"
"1523",contact,Y,"10",certain,certain,01.01.07,,DAS1,Field,CAF1524,"368.4967366718939"
"1524",contact,N,"10",certain,certain,01.01.01,,DAS1,Field,CAF1525,"141.2701034010118"
"1525",contact,Y,"10",certain,certain,01.01.07,,DAS1,Field,CAF1526,"119.4781985527749"
"1526",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1527,"3514.758105013361"
"1527",fault,N,"5",certain,certain,02.06.01,Davis Creek fault,DAS1,Aerial Photo,CAF1528,"1233.430644203724"
"1528",contact,Y,"10",certain,certain,01.01.07,,DAS1,Lidar,CAF1529,"307.7433982338533"
"1529",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1530,"1754.928608318817"
"1530",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1531,"1512.437732488939"
"1531",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1532,"520.295316247641"
"1532",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1533,"1318.78376832521"
"1533",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1534,"372.4575085953953"
"1534",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1535,"1087.033153630545"
"1535",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1536,"898.9836183464566"
"1536",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1537,"299.8066873701017"
"1537",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1538,"247.5138761146886"
"1538",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1539,"1461.757355381736"
"1539",fault,N,"5",certain,certain,02.01.01,Bartlett Springs fault,DAS1,Lidar,CAF1540,"600.519191810812"
"1540",fault,N,"5",certain,certain,02.06.01,Bartlett Springs fault,DAS1,Lidar,CAF1541,"860.0525155292141"
"1541",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1542,"1514.023980880606"
"1542",fault,Y,"5",certain,certain,02.01.07,Bartlett Springs fault,DAS1,Aerial Photo,CAF1543,"76.18771198783557"
"1543",fault,N,"10",certain,certain,02.01.01,Bartlett Springs fault,DAS1,Lidar,CAF1544,"966.2665743364572"
"1544",fault,N,"10",certain,certain,02.01.01,Bartlett Springs fault,DAS1,Lidar,CAF1545,"250.5855898038647"
"1545",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1546,"46.55806601822123"
"1546",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1547,"1025.445234236935"
"1547",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1548,"142.0042061281695"
"1548",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1549,"642.5942388751374"
"1549",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1550,"363.2422666128409"
"1550",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1551,"1422.141619089566"
"1551",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1552,"492.8136517308344"
"1552",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1553,"372.497596779967"
"1553",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1554,"228.2921169993408"
"1554",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1555,"539.0011135628926"
"1555",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1556,"196.491412580778"
"1556",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1557,"606.479560073452"
"1557",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1558,"190.9123061491855"
"1558",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1559,"445.2566059390853"
"1559",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1560,"173.4596132172308"
"1560",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1561,"66.32367523838144"
"1561",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1562,"159.4140009684637"
"1562",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1563,"244.7214746946617"
"1563",waterline,N,"5",certain,certain,"15.02",,DAS1,,CAF1564,"7691.691043156884"
"1564",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1565,"4539.147166009538"
"1565",waterline,N,"5",certain,certain,"15.02",,DAS1,,CAF1566,"988.3902635182652"
"1566",waterline,N,"5",certain,certain,"15.02",,DAS1,,CAF1567,"2315.197449441384"
"1567",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1568,"799.7348687493125"
"1568",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1569,"432.4338252527579"
"1569",fault,N,"5",certain,certain,02.06.03,,DAS1,,CAF1570,"627.2841776102523"
"1570",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1571,"70.80299325228388"
"1571",fault,N,"25",certain,certain,02.01.05,Fiske Creek fault,DAS1,,CAF1572,"1403.846826687422"
"1572",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1574,"995.8303086709668"
"1573",fault,Y,"25",certain,certain,02.01.07,,DAS1,Aerial Photo/Field,CAF1575,"543.5405464440457"
"1574",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1576,"305.0057862245364"
"1575",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1577,"203.5159959765204"
"1576",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1578,"730.3797657109063"
"1577",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1579,"124.2980848915774"
"1578",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1580,"251.2814310866279"
"1579",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1581,"106.4295842933254"
"1580",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1582,"217.4107352562488"
"1581","fault, thrust",N,"5",certain,certain,02.08.03,,DAS1,,CAF1583,"442.8468021929925"
"1582",fault,N,"25",questionable,questionable,02.01.03,Fiske Creek fault,DAS1,,CAF1584,"2370.000300375486"
"1583",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1585,"2882.762053199134"
"1584",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1586,"873.039348302081"
"1585",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1587,"1667.882535770191"
"1586",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1588,"1085.519012023993"
"1587",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1589,"1451.355514103456"
"1588",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1590,"1380.09760920463"
"1589",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1591,"486.4619827831125"
"1590",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1592,"1662.973644075625"
"1591",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1593,"1022.961252895173"
"1592",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1594,"662.0133922812303"
"1593",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1595,"3640.230674431619"
"1594",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1596,"350.2014382133057"
"1595",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1597,"1386.724560838009"
"1596",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1598,"2713.941929443499"
"1597",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1599,"1074.120785372386"
"1598",contact,Y,"5",certain,certain,01.01.07,,DAS1,Field,CAF1600,"268.1294981247236"
"1599",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1601,"1425.51197484033"
"1600",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1602,"1221.38205507013"
"1601",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1603,"971.7367113101135"
"1602",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1604,"187.1928751222788"
"1603",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1605,"1308.072258020699"
"1604",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1606,"1076.786086868873"
"1605",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1607,"120.5728064213467"
"1606",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1608,"2012.226953562492"
"1607",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1609,"960.3648809331655"
"1608",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1610,"1000.963596026869"
"1609",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1611,"1033.359366491501"
"1610",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1612,"1249.846798888199"
"1611",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1613,"678.3406549380235"
"1612","fault, thrust",N,"10",certain,certain,02.08.03,,DAS1,,CAF1614,"289.4669873521985"
"1613",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1615,"640.7471876330112"
"1614",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1616,"93.92464910950528"
"1615",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1617,"1355.11053713076"
"1616",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1618,"471.7134145150113"
"1617",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1619,"716.1561680814392"
"1618",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1620,"222.883890045949"
"1619",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1621,"210.4118647149689"
"1620",fault,Y,"5",certain,certain,02.01.07,,DAS1,Field,CAF1622,"195.0620418594329"
"1621",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1623,"631.4434104711513"
"1622",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1624,"313.0301861452917"
"1623",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1625,"278.8494276671116"
"1624",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1626,"96.85010616104705"
"1625",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1627,"367.0019792793222"
"1626",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1628,"521.0455182543461"
"1627",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1629,"84.00172871013804"
"1628",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1630,"44.2591468338355"
"1629",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1631,"1464.24640064568"
"1630",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1632,"290.8470120897792"
"1631",fault,N,"10",certain,certain,02.01.03,,DAS1,Field,CAF1633,"95.23185082611282"
"1632",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1634,"1944.049744739602"
"1633",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1635,"581.932988598108"
"1634",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1636,"1667.351760340327"
"1635",fault,Y,"5",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1637,"234.6302664970914"
"1636",fault,N,"10",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1638,"149.9826753612627"
"1637",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1639,"47.00940710338545"
"1638",fault,N,"5",certain,certain,02.06.01,,DAS1,Aerial Photo,CAF1640,"374.1377797771202"
"1639",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1641,"92.92920725127738"
"1640",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1642,"1032.846030689903"
"1641",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1643,"1753.788048033744"
"1642",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1644,"251.3903191878027"
"1643",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1645,"25.96088313225689"
"1644",fault,Y,"10",certain,certain,02.01.07,,DAS1,Aerial Photo,CAF1646,"117.722484537267"
"1645",fault,Y,"25",questionable,questionable,02.01.07,Fiske Creek fault,DAS1,,CAF1647,"811.7971445926777"
"1646",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1648,"409.5588626745368"
"1647",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1649,"125.7592633528219"
"1648",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1650,"99.15697081915116"
"1649",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1651,"286.6852761686534"
"1650",fault,Y,"5",certain,certain,02.01.07,,DAS1,Field,CAF1652,"479.5905806011878"
"1651","fault, thrust",N,"50",questionable,certain,02.08.03,,DAS1,,CAF1653,"405.1484999163617"
"1652",fault,N,"10",certain,certain,02.02.01,,DAS1,,CAF1654,"520.1207821023537"
"1653",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1655,"43.89883770844223"
"1654",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1656,"490.4145876445564"
"1655",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1657,"172.665279647125"
"1656",fault,Y,"25",questionable,questionable,02.01.07,,DAS1,,CAF1658,"429.6617947448772"
"1657",fault,Y,"25",questionable,questionable,02.01.07,,DAS1,,CAF1659,"276.7433298743611"
"1658",fault,N,"25",questionable,questionable,02.01.03,,DAS1,,CAF1660,"42.80069393459753"
"1659",fault,N,"5",certain,certain,02.06.03,,DAS1,Aerial Photo,CAF1661,"1520.962994135148"
"1660",fault,N,"10",certain,certain,02.01.03,,DAS1,Field,CAF1662,"180.8584930967677"
"1661",fault,N,"5",certain,certain,02.06.03,Davis Creek fault,DAS1,Aerial Photo,CAF1663,"2337.95666278457"
"1662",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1664,"148.5205448734707"
"1663",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1665,"485.5895348850092"
"1664",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1666,"226.4759935088335"
"1665",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1667,"499.0576137741461"
"1666",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1668,"423.5236527393748"
"1667",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1669,"1231.266088592994"
"1668",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1670,"1937.369775277146"
"1669",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1671,"705.2603533803017"
"1670",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1672,"435.360985281152"
"1671",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1673,"779.1339306209018"
"1672",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1674,"3168.409334578495"
"1673",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1675,"508.1027284324506"
"1674",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1676,"67.85392927324959"
